Tempo (s);m;n;diags;threads;
9,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
12,00; 500; 500; 999; 3
12,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
10,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
12,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
12,00; 500; 500; 999; 3
13,00; 500; 500; 999; 3
14,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
13,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
12,00; 500; 500; 999; 3
11,00; 500; 500; 999; 3
15,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
9,00; 500; 500; 999; 4
9,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
12,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
15,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
12,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
9,00; 500; 500; 999; 4
9,00; 500; 500; 999; 4
11,00; 500; 500; 999; 4
10,00; 500; 500; 999; 4
8,00; 500; 500; 999; 4
14,00; 500; 500; 999; 4
16,00; 500; 500; 999; 4
14,00; 500; 500; 999; 5
13,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
10,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
15,00; 500; 500; 999; 5
13,00; 500; 500; 999; 5
13,00; 500; 500; 999; 5
13,00; 500; 500; 999; 5
15,00; 500; 500; 999; 5
15,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
13,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
14,00; 500; 500; 999; 5
15,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
10,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
11,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
12,00; 500; 500; 999; 5
11,00; 500; 500; 999; 6
9,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
15,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
12,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
9,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
10,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
12,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
12,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
10,00; 500; 500; 999; 6
9,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
10,00; 500; 500; 999; 6
12,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
13,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
9,00; 500; 500; 999; 6
10,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
11,00; 500; 500; 999; 6
15,00; 500; 500; 999; 6
10,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
12,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
13,00; 500; 500; 999; 7
14,00; 500; 500; 999; 7
14,00; 500; 500; 999; 7
14,00; 500; 500; 999; 7
13,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
16,00; 500; 500; 999; 7
15,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
9,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
13,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
10,00; 500; 500; 999; 7
9,00; 500; 500; 999; 7
11,00; 500; 500; 999; 7
11,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
12,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
9,00; 500; 500; 999; 8
11,00; 500; 500; 999; 8
11,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
11,00; 500; 500; 999; 8
9,00; 500; 500; 999; 8
11,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
9,00; 500; 500; 999; 8
11,00; 500; 500; 999; 8
12,00; 500; 500; 999; 8
13,00; 500; 500; 999; 8
14,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
8,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
9,00; 500; 500; 999; 8
9,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
12,00; 500; 500; 999; 8
10,00; 500; 500; 999; 8
11,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
13,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
12,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
13,00; 500; 500; 999; 9
13,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
12,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
12,00; 500; 500; 999; 9
12,00; 500; 500; 999; 9
14,00; 500; 500; 999; 9
14,00; 500; 500; 999; 9
13,00; 500; 500; 999; 9
13,00; 500; 500; 999; 9
11,00; 500; 500; 999; 9
12,00; 500; 500; 999; 9
10,00; 500; 500; 999; 9
10,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
12,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
12,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
9,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
10,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
11,00; 500; 500; 999; 10
9,00; 500; 500; 999; 11
14,00; 500; 500; 999; 11
14,00; 500; 500; 999; 11
14,00; 500; 500; 999; 11
14,00; 500; 500; 999; 11
9,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
12,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
12,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
10,00; 500; 500; 999; 11
12,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
12,00; 500; 500; 999; 11
9,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
9,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
12,00; 500; 500; 999; 11
11,00; 500; 500; 999; 11
9,00; 500; 500; 999; 11
10,00; 500; 500; 999; 12
9,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
12,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
16,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
13,00; 500; 500; 999; 12
13,00; 500; 500; 999; 12
13,00; 500; 500; 999; 12
15,00; 500; 500; 999; 12
9,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
9,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
9,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
10,00; 500; 500; 999; 12
11,00; 500; 500; 999; 12
16,00; 500; 500; 999; 12
17,00; 500; 500; 999; 12
10,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
12,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
13,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
14,00; 500; 500; 999; 13
16,00; 500; 500; 999; 13
15,00; 500; 500; 999; 13
15,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
13,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
12,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
12,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
10,00; 500; 500; 999; 13
11,00; 500; 500; 999; 13
12,00; 500; 500; 999; 13
12,00; 500; 500; 999; 13
12,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
12,00; 500; 500; 999; 14
15,00; 500; 500; 999; 14
14,00; 500; 500; 999; 14
14,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
10,00; 500; 500; 999; 14
9,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
11,00; 500; 500; 999; 14
11,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
9,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
12,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
9,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
12,00; 500; 500; 999; 15
13,00; 500; 500; 999; 15
12,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
10,00; 500; 500; 999; 15
11,00; 500; 500; 999; 15
12,00; 500; 500; 999; 15
14,00; 500; 500; 999; 16
16,00; 500; 500; 999; 16
15,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
10,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
10,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
10,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
14,00; 500; 500; 999; 16
14,00; 500; 500; 999; 16
13,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
15,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
15,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
11,00; 500; 500; 999; 16
12,00; 500; 500; 999; 16
13,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
14,00; 500; 500; 999; 17
15,00; 500; 500; 999; 17
16,00; 500; 500; 999; 17
15,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
14,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
10,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
13,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
10,00; 500; 500; 999; 17
13,00; 500; 500; 999; 17
12,00; 500; 500; 999; 17
10,00; 500; 500; 999; 17
10,00; 500; 500; 999; 17
11,00; 500; 500; 999; 17
11,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
14,00; 500; 500; 999; 18
13,00; 500; 500; 999; 18
14,00; 500; 500; 999; 18
15,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
9,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
10,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
12,00; 500; 500; 999; 18
11,00; 500; 500; 999; 18
12,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
12,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
14,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
12,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
12,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
10,00; 500; 500; 999; 19
12,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 19
11,00; 500; 500; 999; 20
9,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
10,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
10,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
13,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
13,00; 500; 500; 999; 20
13,00; 500; 500; 999; 20
14,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
10,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
12,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
11,00; 500; 500; 999; 20
10,00; 500; 500; 999; 20
9,00; 500; 500; 999; 21
12,00; 500; 500; 999; 21
10,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
12,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
12,00; 500; 500; 999; 21
16,00; 500; 500; 999; 21
13,00; 500; 500; 999; 21
15,00; 500; 500; 999; 21
15,00; 500; 500; 999; 21
16,00; 500; 500; 999; 21
16,00; 500; 500; 999; 21
10,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
15,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
12,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
13,00; 500; 500; 999; 21
13,00; 500; 500; 999; 21
12,00; 500; 500; 999; 21
11,00; 500; 500; 999; 21
12,00; 500; 500; 999; 22
11,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
14,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
14,00; 500; 500; 999; 22
16,00; 500; 500; 999; 22
17,00; 500; 500; 999; 22
15,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
14,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
11,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
12,00; 500; 500; 999; 22
13,00; 500; 500; 999; 22
11,00; 500; 500; 999; 23
13,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
10,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
13,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
13,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
13,00; 500; 500; 999; 23
10,00; 500; 500; 999; 23
10,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
10,00; 500; 500; 999; 23
13,00; 500; 500; 999; 23
11,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
12,00; 500; 500; 999; 23
12,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
10,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
16,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
13,00; 500; 500; 999; 24
15,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
10,00; 500; 500; 999; 24
11,00; 500; 500; 999; 24
10,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
13,00; 500; 500; 999; 24
12,00; 500; 500; 999; 24
14,00; 500; 500; 999; 24
15,00; 500; 500; 999; 25
19,00; 500; 500; 999; 25
16,00; 500; 500; 999; 25
17,00; 500; 500; 999; 25
14,00; 500; 500; 999; 25
15,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
16,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
13,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
14,00; 500; 500; 999; 25
11,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
12,00; 500; 500; 999; 25
12,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
13,00; 500; 500; 999; 26
13,00; 500; 500; 999; 26
13,00; 500; 500; 999; 26
11,00; 500; 500; 999; 26
10,00; 500; 500; 999; 26
13,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
15,00; 500; 500; 999; 26
16,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
10,00; 500; 500; 999; 26
10,00; 500; 500; 999; 26
11,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
12,00; 500; 500; 999; 26
11,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
23,00; 500; 500; 999; 26
16,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
15,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
14,00; 500; 500; 999; 26
15,00; 500; 500; 999; 26
17,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
16,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
14,00; 500; 500; 999; 27
17,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
17,00; 500; 500; 999; 27
17,00; 500; 500; 999; 27
20,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
14,00; 500; 500; 999; 27
12,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
12,00; 500; 500; 999; 27
16,00; 500; 500; 999; 27
14,00; 500; 500; 999; 27
12,00; 500; 500; 999; 27
14,00; 500; 500; 999; 27
16,00; 500; 500; 999; 27
14,00; 500; 500; 999; 27
22,00; 500; 500; 999; 27
21,00; 500; 500; 999; 27
17,00; 500; 500; 999; 27
13,00; 500; 500; 999; 27
11,00; 500; 500; 999; 27
12,00; 500; 500; 999; 27
15,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
15,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
14,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
15,00; 500; 500; 999; 28
17,00; 500; 500; 999; 28
19,00; 500; 500; 999; 28
19,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
16,00; 500; 500; 999; 28
17,00; 500; 500; 999; 28
18,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
12,00; 500; 500; 999; 28
13,00; 500; 500; 999; 28
12,00; 500; 500; 999; 29
13,00; 500; 500; 999; 29
16,00; 500; 500; 999; 29
16,00; 500; 500; 999; 29
16,00; 500; 500; 999; 29
16,00; 500; 500; 999; 29
14,00; 500; 500; 999; 29
12,00; 500; 500; 999; 29
11,00; 500; 500; 999; 29
20,00; 500; 500; 999; 29
15,00; 500; 500; 999; 29
14,00; 500; 500; 999; 29
14,00; 500; 500; 999; 29
15,00; 500; 500; 999; 29
12,00; 500; 500; 999; 29
12,00; 500; 500; 999; 29
14,00; 500; 500; 999; 29
15,00; 500; 500; 999; 29
13,00; 500; 500; 999; 29
14,00; 500; 500; 999; 29
13,00; 500; 500; 999; 29
13,00; 500; 500; 999; 29
12,00; 500; 500; 999; 29
18,00; 500; 500; 999; 29
15,00; 500; 500; 999; 29
